,date_new,PM2.5_avg_conc,PRCP,TAVG
2973,12-02-2016,150.6666667,,38
2974,13-02-2016,12.79166667,,43
2975,14-02-2016,7.75,,49
2976,15-02-2016,9.25,,44
2977,16-02-2016,10.25,,48
2978,17-02-2016,44.5,,50
2979,18-02-2016,16.25,,59
2980,19-02-2016,15.625,,49
2981,20-02-2016,13.625,,52
2982,21-02-2016,89.875,,57
2983,22-02-2016,73.58333333,,52
2984,23-02-2016,13.29166667,,42
2985,24-02-2016,26.20833333,,48
2986,25-02-2016,20.68181818,,50
2987,26-02-2016,34.70833333,,58
2988,27-02-2016,21.91666667,,60
2989,28-02-2016,34.16666667,,59
2990,29-02-2016,32.95833333,,62
2991,01-03-2016,122.5416667,,57
2992,02-03-2016,176.0416667,,64
2993,03-03-2016,297.8333333,0.02,62
2994,04-03-2016,326.7083333,,58
2995,05-03-2016,63.83333333,,57
2996,06-03-2016,84.125,,60
2997,07-03-2016,40.58333333,,59
2998,08-03-2016,11.45833333,,58
2999,09-03-2016,10,0,64
3000,10-03-2016,10.95833333,,63
3001,11-03-2016,19.83333333,,58
3002,12-03-2016,105.5,,54
3003,13-03-2016,23.29166667,0.05,51
3004,14-03-2016,77.54166667,0,53
3005,15-03-2016,133.375,,65
3006,16-03-2016,234.0416667,,61
3007,17-03-2016,248.25,0.15,62
3008,18-03-2016,183,,60
3009,19-03-2016,71.375,,59
3010,20-03-2016,61.08333333,,59
3011,21-03-2016,126.9565217,,55
3012,22-03-2016,117.8333333,,65
3013,23-03-2016,24.79166667,,69
3014,24-03-2016,12.33333333,,65
3015,25-03-2016,21.45833333,,60
3016,26-03-2016,12.125,,68
3017,27-03-2016,11.58333333,,68
3018,28-03-2016,77.375,,62
3019,29-03-2016,17.66666667,,58
3020,30-03-2016,23.25,,66
3021,31-03-2016,141.7083333,0,65
3022,01-04-2016,39,0,73
3023,02-04-2016,6.208333333,,76
3024,03-04-2016,13.95833333,0.32,53
3025,04-04-2016,64.91666667,0.31,68
3026,05-04-2016,110.0833333,0,72
3027,06-04-2016,124.875,,67
3028,07-04-2016,102.375,,69
3029,08-04-2016,24.83333333,,67
3030,09-04-2016,72.79166667,,69
3031,10-04-2016,69.29166667,,62
3032,11-04-2016,58.58333333,0,73
3033,12-04-2016,68,0.2,72
3034,13-04-2016,128.1666667,0.1,57
3035,14-04-2016,32.54166667,0.07,66
3036,15-04-2016,75.45833333,0.22,55
3037,16-04-2016,27.95833333,0.21,62
3038,17-04-2016,12.79166667,0,73
3039,18-04-2016,14.79166667,,77
3040,19-04-2016,63.79166667,,75
3041,20-04-2016,60.625,,74
3042,21-04-2016,101.625,,72
3043,22-04-2016,32.125,,72
3044,23-04-2016,27.58333333,,76
3045,24-04-2016,74.5,0.01,64
3046,25-04-2016,79.29166667,0.01,73
3047,26-04-2016,74.70833333,,71
3048,27-04-2016,86.79166667,,76
3049,28-04-2016,82.16666667,,74
3050,29-04-2016,115.9166667,,76
3051,30-04-2016,145.4166667,,76
3052,01-05-2016,158.75,,81
3053,02-05-2016,66.25,,73
3054,03-05-2016,31.5,0,75
3055,04-05-2016,24.79166667,,78
3056,05-05-2016,45.5,,77
3057,06-05-2016,66.41666667,,77
3058,07-05-2016,15.04166667,,75
3059,08-05-2016,72.33333333,0.52,75
3060,09-05-2016,36.79166667,0.02,72
3061,10-05-2016,43.625,0,77
3062,11-05-2016,120.1666667,0.43,79
3063,12-05-2016,30.75,0.1,77
3064,13-05-2016,38.20833333,,78
3065,14-05-2016,40.16666667,,77
3066,15-05-2016,36.45833333,0.53,67
3067,16-05-2016,26.08333333,0.08,66
3068,17-05-2016,60.08333333,,74
3069,18-05-2016,61.29166667,0,81
3070,19-05-2016,78.45833333,,76
3071,20-05-2016,85.54166667,0,80
3072,21-05-2016,71.04347826,0.05,85
3073,22-05-2016,53.75,0.02,81
3074,23-05-2016,64.63636364,,81
3075,24-05-2016,26.16666667,,82
3076,25-05-2016,19.75,,76
3077,26-05-2016,45.25,,80
3078,27-05-2016,58.20833333,0,85
3079,28-05-2016,44.91666667,,87
3080,29-05-2016,44.79166667,0.94,75
3081,30-05-2016,83.625,0.11,70
3082,31-05-2016,68.70833333,0.09,75
3083,01-06-2016,54.66666667,0.07,80
3084,02-06-2016,61.625,0,80
3085,03-06-2016,83.29166667,,82
3086,04-06-2016,81.33333333,0.04,82
3087,05-06-2016,66.25,,81
3088,06-06-2016,87.79166667,,81
3089,07-06-2016,57.45833333,,84
3090,08-06-2016,124,,83
3091,09-06-2016,101.7916667,,83
3092,10-06-2016,49.41666667,,87
3093,11-06-2016,12.35,,89
3094,12-06-2016,68.54166667,,90
3095,13-06-2016,47.79166667,0.02,78
3096,14-06-2016,37.29166667,,88
3097,15-06-2016,15.70833333,0.35,80
3098,16-06-2016,27.04166667,0,71
3099,17-06-2016,27.375,0,75
3100,18-06-2016,42.95833333,,80
3101,19-06-2016,64.25,0.1,78
3102,20-06-2016,92.34782609,1.33,75
3103,21-06-2016,107.826087,10.34,72
3104,22-06-2016,42.75,0.58,76
3105,23-06-2016,62.79166667,,82
3106,24-06-2016,14.25,,82
3107,25-06-2016,14.125,0.48,84
3108,26-06-2016,36.79166667,0.02,81
3109,27-06-2016,52.13043478,0,83
3110,28-06-2016,76.95652174,0.29,82
3111,29-06-2016,103.7916667,,84
3112,30-06-2016,52.375,,84
3113,01-07-2016,11.16666667,0,79
3114,02-07-2016,42.25,,79
3115,03-07-2016,70.08333333,0,83
3116,04-07-2016,124.5416667,,85
3117,05-07-2016,81.95833333,,87
3118,06-07-2016,56.66666667,,85
3119,07-07-2016,91.375,,84
3120,08-07-2016,70.25,,83
3121,09-07-2016,63.20833333,0.11,80
3122,10-07-2016,65.29166667,,81
3123,11-07-2016,69.91666667,,83
3124,12-07-2016,27.375,,87
3125,13-07-2016,17.66666667,,88
3126,14-07-2016,33.45833333,1.98,80
3127,15-07-2016,36.125,0,80
3128,16-07-2016,36.04166667,0.15,84
3129,17-07-2016,68.875,0.07,74
3130,18-07-2016,88.625,0,81
3131,19-07-2016,104.7727273,0,77
3132,20-07-2016,45.68421053,0.7,74
3133,21-07-2016,23.7,0.62,81
3134,22-07-2016,64.33333333,0,80
3135,23-07-2016,93.66666667,,83
3136,24-07-2016,54.125,,84
3137,25-07-2016,34.20833333,0.01,80
3138,26-07-2016,13.95454545,,83
3139,27-07-2016,45.54166667,0,73
3140,28-07-2016,41.66666667,,74
3141,29-07-2016,93.5,,76
3142,30-07-2016,131.1666667,0,77
3143,31-07-2016,50.25,,77
3144,01-08-2016,57.04166667,,76
3145,02-08-2016,45.83333333,,85
3146,03-08-2016,49.25,,73
3147,04-08-2016,78.91666667,,75
3148,05-08-2016,51.125,,78
3149,06-08-2016,81.29166667,0,75
3150,07-08-2016,17.45833333,,76
3151,08-08-2016,29.79166667,0.01,80
3152,09-08-2016,41,0.41,73
3153,10-08-2016,65.83333333,,76
3154,11-08-2016,62.91666667,,76
3155,12-08-2016,44.70833333,0.14,76
3156,13-08-2016,19.29166667,,70
3157,14-08-2016,17.125,,73
3158,15-08-2016,23.33333333,,72
3159,16-08-2016,21.20833333,,73
3160,17-08-2016,58.91666667,0,76
3161,18-08-2016,75.66666667,,75
3162,19-08-2016,16.91666667,0.4,69
3163,20-08-2016,41.25,,63
3164,21-08-2016,46.625,0,66
3165,22-08-2016,40.04347826,,67
3166,23-08-2016,50.20833333,0,65
3167,24-08-2016,66.33333333,0.19,68
3168,25-08-2016,12.625,0.14,70
3169,26-08-2016,7.608695652,0.15,73
3170,27-08-2016,11.58333333,0.83,72
3171,28-08-2016,9.208333333,0.2,66
3172,29-08-2016,13.83333333,0.06,60
3173,30-08-2016,27.79166667,0,55
3174,31-08-2016,15.875,,60
3175,01-09-2016,4.958333333,,64
3176,02-09-2016,10.75,,65
3177,03-09-2016,17.83333333,,69
3178,04-09-2016,66.04166667,0,72
3179,05-09-2016,23,0.25,59
3180,06-09-2016,22.08333333,,61
3181,07-09-2016,38.875,0.95,58
3182,08-09-2016,18.33333333,0.53,55
3183,09-09-2016,14.45833333,0.3,50
3184,10-09-2016,13.375,0,50
3185,11-09-2016,33.58333333,,53
3186,12-09-2016,29.95833333,,58
3187,13-09-2016,81.45833333,0,57
3188,14-09-2016,90.5,,60
3189,15-09-2016,75.625,,58
3190,16-09-2016,124.7916667,0.01,59
3191,17-09-2016,38.875,,58
3192,18-09-2016,15.91666667,,62
3193,19-09-2016,9.708333333,,61
3194,20-09-2016,18.375,,62
3195,21-09-2016,65.95833333,0.17,54
3196,22-09-2016,95.54166667,0.28,52
3197,23-09-2016,122.6666667,,51
3198,24-09-2016,106.0833333,,50
3199,25-09-2016,161.4583333,0,48
3200,26-09-2016,58.70833333,,53
3201,27-09-2016,26.125,,54
3202,28-09-2016,13.04166667,0.57,47
3203,29-09-2016,53.95833333,,44
3204,30-09-2016,91.04166667,,43
3205,01-10-2016,147.9166667,,42
3206,02-10-2016,167.25,,36
3207,03-10-2016,103.25,,35
3208,04-10-2016,29.75,,40
3209,05-10-2016,60.20833333,,40
3210,06-10-2016,69.29166667,,44
3211,07-10-2016,41.66666667,,47
3212,08-10-2016,12.33333333,,45
3213,09-10-2016,33.91666667,0.02,44
3214,10-10-2016,91.125,0,39
3215,11-10-2016,116.4583333,,40
3216,12-10-2016,77.16666667,0.02,41
3217,13-10-2016,161,,40
3218,14-10-2016,236.375,,47
3219,15-10-2016,196.8095238,,45
3220,16-10-2016,113.9583333,,45
3221,17-10-2016,71.04166667,,40
3222,18-10-2016,108.5,,42
3223,19-10-2016,214.0434783,,43
3224,20-10-2016,96.70833333,0.01,44
3225,21-10-2016,46.375,,48
3226,22-10-2016,13.54166667,0.22,35
3227,23-10-2016,27.33333333,0.05,27
3228,24-10-2016,71.08333333,0.02,26
3229,25-10-2016,108.5,0,29
3230,26-10-2016,46.125,,29
3231,27-10-2016,33.58333333,,32
3232,28-10-2016,10.41666667,,35
3233,29-10-2016,25.20833333,,33
3234,30-10-2016,53.79166667,,32
3235,31-10-2016,8.958333333,,35
3236,01-11-2016,42.58333333,,40
3237,02-11-2016,117.875,,35
3238,03-11-2016,202.2083333,,34
3239,04-11-2016,248.3333333,,34
3240,05-11-2016,177.25,,36
3241,06-11-2016,65.91666667,,31
3242,07-11-2016,41.79166667,,31
3243,08-11-2016,40.95833333,,36
3244,09-11-2016,179.1666667,,37
3245,10-11-2016,142.5,,31
3246,11-11-2016,81.20833333,,29
3247,12-11-2016,71.16666667,,33
3248,13-11-2016,99.95833333,,35
3249,14-11-2016,48.72727273,,32
3250,15-11-2016,50.54166667,,29
3251,16-11-2016,110.9583333,,30
3252,17-11-2016,119.125,,31
3253,18-11-2016,194.8333333,,30
3254,19-11-2016,121.625,,31
3255,20-11-2016,54.79166667,,31
3256,21-11-2016,11,,28
3257,22-11-2016,8.434782609,,33
3258,23-11-2016,14.45833333,,33
3259,24-11-2016,75.04166667,,28
3260,25-11-2016,172.5833333,,26
3261,26-11-2016,281.875,,31
3262,27-11-2016,99.91666667,,29
3263,28-11-2016,72.95833333,,29
3264,29-11-2016,99.125,,28
3265,30-11-2016,86.5,,25
3266,01-12-2016,28.33333333,,23
3267,02-12-2016,103.25,,26
3268,03-12-2016,243.2916667,0,24
3269,04-12-2016,286.1666667,0,30
3270,05-12-2016,42.20833333,,29
3271,06-12-2016,97.08333333,0,32
3272,07-12-2016,143.125,,30
3273,08-12-2016,98,,33
3274,09-12-2016,22.41666667,0.01,34
3275,10-12-2016,48.54166667,,37
3276,11-12-2016,208.75,,33
3277,12-12-2016,221.2083333,,28
3278,13-12-2016,46.95833333,,31
3279,14-12-2016,25.41666667,,35
3280,15-12-2016,73.125,,29
3281,16-12-2016,118.9166667,,28
3282,17-12-2016,226.2083333,,27
3283,18-12-2016,243.0833333,,29
3284,19-12-2016,220.7083333,,27
3285,20-12-2016,367.7083333,,28
3286,21-12-2016,378.5416667,0,22
3287,22-12-2016,94.83333333,,21
3288,23-12-2016,30.125,,23
3289,24-12-2016,134.125,,20
3290,25-12-2016,159.625,,20
3291,26-12-2016,62.16666667,,26
3292,27-12-2016,35.45833333,,27
3293,28-12-2016,76.375,,33
3294,29-12-2016,52.41666667,,29
3295,30-12-2016,271.375,,29
3296,31-12-2016,344.0416667,,24
3298,01-01-2017,478.3478261,,29
3299,02-01-2017,228.9166667,,26
3300,03-01-2017,343,,28
3301,04-01-2017,414.625,,32
3302,05-01-2017,231.5416667,,38
3303,06-01-2017,235.375,,39
3304,07-01-2017,190.25,,33
3305,08-01-2017,29.08333333,,29
3306,09-01-2017,32.73913043,0,31
3307,10-01-2017,32.69565217,,30
3308,11-01-2017,69.91304348,,33
3309,12-01-2017,44.33333333,,32
3310,13-01-2017,9.5,,34
3311,14-01-2017,18.16666667,,38
3312,15-01-2017,49.25,,30
3313,16-01-2017,101,,36
3314,17-01-2017,147.0416667,,39
3315,18-01-2017,49.875,,34
3316,19-01-2017,55.58333333,,38
3317,20-01-2017,20,,41
3318,21-01-2017,35.79166667,,31
3319,22-01-2017,27.70833333,0.21,28
3320,23-01-2017,39.33333333,,35
3321,24-01-2017,106.8333333,,38
3322,25-01-2017,192.375,,43
3323,26-01-2017,198.6666667,,42
3324,27-01-2017,49.58333333,,42
3325,28-01-2017,290.8235294,,47
3326,29-01-2017,60.125,,50
3327,30-01-2017,27.58333333,,38
3328,31-01-2017,86.875,,43
3329,01-02-2017,27.16666667,,43
3330,02-02-2017,97.54166667,,44
3331,03-02-2017,173.9166667,,39
3332,04-02-2017,294.2916667,,38
3333,05-02-2017,12.20833333,,40
3334,06-02-2017,10.75,,48
3335,07-02-2017,72.66666667,,49
3336,08-02-2017,44.79166667,,53
3337,09-02-2017,8,,55
3338,10-02-2017,9.458333333,,44
3339,11-02-2017,35.70833333,,47
3340,12-02-2017,145.3913043,,48
3341,13-02-2017,148.625,,46
3342,14-02-2017,185.75,,51
3343,15-02-2017,239.625,,48
3344,16-02-2017,121.2916667,,54
3345,17-02-2017,22.25,,54
3346,18-02-2017,91.125,0.01,45
3347,19-02-2017,108,,48
3348,20-02-2017,10.66666667,0.06,50
3349,21-02-2017,58.04166667,0.28,43
3350,22-02-2017,78.70833333,0.15,38
3351,23-02-2017,18.5,0.09,49
3352,24-02-2017,24.83333333,0,49
3353,25-02-2017,11.5,,51
3354,26-02-2017,25.625,,51
3355,27-02-2017,79.625,,55
3356,28-02-2017,16.79166667,,53
3357,01-03-2017,12.875,,54
3358,02-03-2017,41.75,,57
3359,03-03-2017,94.25,,58
3360,04-03-2017,89.75,,64
3361,05-03-2017,17.83333333,,62
3362,06-03-2017,19.5,0,58
3363,07-03-2017,10.125,,65
3364,08-03-2017,12.54166667,,57
3365,09-03-2017,12.41666667,,56
3366,10-03-2017,29.82608696,0,57
3367,11-03-2017,54.25,,60
3368,12-03-2017,12.20833333,,56
3369,13-03-2017,8.75,,59
3370,14-03-2017,18.25,,57
3371,15-03-2017,64.5,,65
3372,16-03-2017,120.9583333,,74
3373,17-03-2017,113.6666667,,64
3374,18-03-2017,141.3913043,,69
3375,19-03-2017,208.1666667,,61
3376,20-03-2017,133.3333333,,50
3377,21-03-2017,86.5,0,61
3378,22-03-2017,133.375,,62
3379,23-03-2017,126.7916667,,69
3380,24-03-2017,67.75,,62
3381,25-03-2017,35.625,,63
3382,26-03-2017,11.79166667,,56
3383,27-03-2017,13.58333333,,66
3384,28-03-2017,60.29166667,,74
3385,29-03-2017,116.1666667,,78
3386,30-03-2017,82.875,,78
3387,31-03-2017,23.58333333,,70
3388,01-04-2017,27.91666667,,68
3389,02-04-2017,64.5,,73
3390,03-04-2017,132.0416667,0.01,69
3391,04-04-2017,123.7083333,,70
3392,05-04-2017,56.66666667,,60
3393,06-04-2017,98.43478261,,69
3394,07-04-2017,80.04166667,,75
3395,08-04-2017,83.75,,74
3396,09-04-2017,69,,70
3397,10-04-2017,62.45833333,,74
3398,11-04-2017,36.91666667,,70
3399,12-04-2017,40.79166667,,72
3400,13-04-2017,54.08333333,,74
3401,14-04-2017,77.91666667,,71
3402,15-04-2017,41.83333333,,72
3403,16-04-2017,80.95833333,,77
3404,17-04-2017,114.9583333,,78
3405,18-04-2017,24.625,,84
3406,19-04-2017,43.375,,84
3407,20-04-2017,45.375,0.03,82
3408,21-04-2017,18,,75
3409,22-04-2017,42.29166667,1.15,61
3410,23-04-2017,24.04166667,,73
3411,24-04-2017,49,,80
3412,25-04-2017,13.125,,73
3413,26-04-2017,13.125,,73
3414,27-04-2017,15.79166667,,76
3415,28-04-2017,21.16666667,,85
3416,29-04-2017,41.47368421,,70
3417,30-04-2017,73.95833333,0.04,71
3418,01-05-2017,47.20833333,0,78
3419,02-05-2017,58.58333333,0,78
3420,03-05-2017,53.20833333,0,63
3421,04-05-2017,383.25,,72
3422,05-05-2017,210.5416667,,77
3423,06-05-2017,37.33333333,0.11,76
3424,07-05-2017,37.625,0.02,62
3425,08-05-2017,61.25,0.02,75
3426,09-05-2017,39.75,0.01,77
3427,10-05-2017,41.125,,83
3428,11-05-2017,38.17391304,,74
3429,12-05-2017,38.25,0.02,75
3430,13-05-2017,26.45833333,,73
3431,14-05-2017,12.45833333,0.42,71
3432,15-05-2017,23.875,,83
3433,16-05-2017,36.95833333,,88
3434,17-05-2017,50.79166667,,89
3435,18-05-2017,73.79166667,,87
3436,19-05-2017,66.79166667,0.02,80
3437,20-05-2017,52.91666667,,83
3438,21-05-2017,55.58333333,,83
3439,22-05-2017,40.625,0.04,78
3440,23-05-2017,14.125,2.5,68
3441,24-05-2017,17.16666667,1.57,67
3442,25-05-2017,22.45833333,1.04,72
3443,26-05-2017,41.5,0,76
3444,27-05-2017,63.75,,83
3445,28-05-2017,103.9565217,,83
3446,29-05-2017,28.79166667,,84
3447,30-05-2017,38.375,0,84
3448,31-05-2017,58.66666667,0,86
3449,01-06-2017,24.375,,86
3450,02-06-2017,23.41666667,,83
3451,03-06-2017,30,0.1,82
3452,04-06-2017,47.91666667,1.42,78
3453,05-06-2017,63.875,0,83
3454,06-06-2017,42.83333333,1.51,74
3455,07-06-2017,43.375,0.13,79
3456,08-06-2017,24.25,,82
3457,09-06-2017,31.79166667,,85
3458,10-06-2017,19.25,,85
3459,11-06-2017,29.41666667,,85
3460,12-06-2017,33,,89
3461,13-06-2017,38.04166667,,86
3462,14-06-2017,40.52173913,0.02,82
3463,15-06-2017,34.29166667,0.02,81
3464,16-06-2017,55.83333333,0.02,85
3465,17-06-2017,74.20833333,0,84
3466,18-06-2017,64.20833333,0.02,82
3467,19-06-2017,33.79166667,0,84
3468,20-06-2017,30.38095238,0.44,84
3469,21-06-2017,39.75,0.11,73
3470,22-06-2017,30,,77
3471,23-06-2017,22.125,,78
3472,24-06-2017,22.70833333,0,79
3473,25-06-2017,33.95238095,,80
3474,26-06-2017,23.26086957,0.07,71
3475,27-06-2017,57.45833333,0.06,78
3476,28-06-2017,75.79166667,0,79
3477,29-06-2017,53.58333333,,76
3478,30-06-2017,60.91666667,,79
3479,01-07-2017,75,,81
3480,02-07-2017,66.29166667,,83
3481,03-07-2017,47.04166667,2.63,81
3482,04-07-2017,43.70833333,,87
3483,05-07-2017,65.29166667,,87
3484,06-07-2017,58.56521739,0.18,81
3485,07-07-2017,35.125,,85
3486,08-07-2017,34.91666667,,85
3487,09-07-2017,77.34782609,0.04,80
3488,10-07-2017,35.54166667,,77
3489,11-07-2017,160.2916667,0,83
3490,12-07-2017,107.4782609,0.29,78
3491,13-07-2017,45.54166667,1.91,73
3492,14-07-2017,115.25,0.4,76
3493,15-07-2017,38.20833333,0.02,80
3494,16-07-2017,73.58333333,0,81
3495,17-07-2017,53.08333333,0.18,75
3496,18-07-2017,67.04166667,,79
3497,19-07-2017,114.9166667,0.84,77
3498,20-07-2017,148.25,0.17,77
3499,21-07-2017,17.58333333,0.12,80
3500,22-07-2017,26,0,84
3501,23-07-2017,41.45833333,0.72,79
3502,24-07-2017,31.79166667,0.69,81
3503,25-07-2017,32.5,0,77
3504,26-07-2017,25.25,0,77
3505,27-07-2017,41,,76
3506,28-07-2017,36.83333333,1.08,63
3507,29-07-2017,40.04166667,1.02,70
3508,30-07-2017,44,0,70
3509,31-07-2017,73.54166667,,74
3510,01-08-2017,201.6666667,0,73
3511,02-08-2017,347.7916667,,74
3512,03-08-2017,16.17391304,,74
3513,04-08-2017,445.1304348,,75
3514,05-08-2017,185.875,,75
3515,06-08-2017,15,0,76
3516,07-08-2017,7.833333333,,74
3517,08-08-2017,29.08695652,,77
3518,09-08-2017,22.69565217,,80
3519,10-08-2017,56.5,,77
3520,11-08-2017,74.5,0.1,69
3521,12-08-2017,31.375,,70
3522,13-08-2017,36.70833333,,74
3523,14-08-2017,24.625,,75
3524,15-08-2017,43.04166667,,76
3525,16-08-2017,45.875,,70
3526,17-08-2017,20.95833333,,70
3527,18-08-2017,55.29166667,,69
3528,19-08-2017,42.625,,72
3529,20-08-2017,61.20833333,,69
3530,21-08-2017,64.79166667,,69
3531,22-08-2017,59.875,,72
3532,23-08-2017,20.375,,69
3533,24-08-2017,14,,69
3534,25-08-2017,6.833333333,,76
3535,26-08-2017,12.66666667,,73
3536,27-08-2017,14.08333333,,61
3537,28-08-2017,14.83333333,0,59
3538,29-08-2017,14.95833333,,61
3539,30-08-2017,44.125,,62
3540,31-08-2017,62.41666667,,67
3541,01-09-2017,131.5833333,,71
3542,02-09-2017,89.875,0,55
3543,03-09-2017,44.95833333,,56
3544,04-09-2017,70.58333333,,58
3545,05-09-2017,38.42857143,,58
3546,06-09-2017,14.29166667,,61
3547,07-09-2017,45.82608696,,60
3548,08-09-2017,118.5416667,0.51,60
3549,09-09-2017,84.34782609,2.04,53
3550,10-09-2017,82.45833333,0.15,49
3551,11-09-2017,22.4,0.05,52
3552,12-09-2017,62.125,0,49
3553,13-09-2017,102.1666667,,54
3554,14-09-2017,76.70833333,0.03,52
3555,15-09-2017,50.40909091,0.01,53
3556,16-09-2017,82.68421053,0,54
3557,17-09-2017,10.10526316,0.05,57
3558,18-09-2017,19.57142857,0.1,54
3559,19-09-2017,11,0.06,57
3560,20-09-2017,52.70833333,0,56
3561,21-09-2017,56.125,0,58
3562,22-09-2017,21.82608696,,50
3563,23-09-2017,51.625,,51
3564,24-09-2017,63.45833333,,53
3565,25-09-2017,61.70833333,,53
3566,26-09-2017,48.625,0,53
3567,27-09-2017,24.125,,55
3568,28-09-2017,8.260869565,,49
3569,29-09-2017,43.375,,48
3570,30-09-2017,95,,45
3571,01-10-2017,64.66666667,,46
3572,02-10-2017,13.29166667,,51
3573,03-10-2017,14,,51
3574,04-10-2017,24.41666667,,39
3575,05-10-2017,41.54166667,,42
3576,06-10-2017,52.45833333,,43
3577,07-10-2017,102.5416667,,46
3578,08-10-2017,117.9583333,,50
3579,09-10-2017,30.20833333,,45
3580,10-10-2017,50.23809524,,49
3581,11-10-2017,186.4090909,,42
3582,12-10-2017,104.9166667,,36
3583,13-10-2017,41.41666667,,38
3584,14-10-2017,12.375,,43
3585,15-10-2017,47.08333333,,33
3586,16-10-2017,76.20833333,,32
3587,17-10-2017,58.83333333,,34
3588,18-10-2017,62.75,,34
3589,19-10-2017,55.20833333,,30
3590,20-10-2017,92.95833333,,28
3591,21-10-2017,65.83333333,,33
3592,22-10-2017,34.04166667,,40
3593,23-10-2017,27.625,,38
3594,24-10-2017,59.16666667,,36
3595,25-10-2017,96.45833333,,35
3596,26-10-2017,139.2083333,,37
3597,27-10-2017,168.25,,30
3598,28-10-2017,46.5,,31
3599,29-10-2017,5.347826087,,32
3600,30-10-2017,13.41666667,,24
3601,31-10-2017,62.04166667,,29
3602,01-11-2017,74.375,,28
3603,02-11-2017,61.35,,29
3604,03-11-2017,6.166666667,,33
3605,04-11-2017,35.54166667,,31
3606,05-11-2017,94.20833333,,32
3607,06-11-2017,174.2083333,,37
3608,07-11-2017,85.13043478,,33
3609,08-11-2017,17.83333333,,32
3610,09-11-2017,51.08333333,,40
3611,10-11-2017,9.952380952,,32
3612,11-11-2017,16.0952381,,24
3613,12-11-2017,56.5,,19
3614,13-11-2017,28.2173913,,24
3615,14-11-2017,113.1111111,,26
3616,15-11-2017,17.26086957,,29
3617,16-11-2017,64.25,,22
3618,17-11-2017,26.91666667,,29
3619,18-11-2017,35.04166667,,32
3620,19-11-2017,97.20833333,,28
3621,20-11-2017,110.125,,33
3622,21-11-2017,144.6086957,,31
3623,22-11-2017,8.625,,35
3624,23-11-2017,7.863636364,,35
3625,24-11-2017,19.125,,33
3626,25-11-2017,49.54166667,,30
3627,26-11-2017,11.08333333,,29
3628,27-11-2017,68.16666667,,26
3629,28-11-2017,44.39130435,,26
3630,29-11-2017,13.13043478,,26
3631,30-11-2017,26.04166667,0,29
3632,01-12-2017,77.70833333,,27
3633,02-12-2017,164.125,,27
3634,03-12-2017,55.125,,27
3635,04-12-2017,6.25,,26
3636,05-12-2017,19.33333333,,22
3637,06-12-2017,27.79166667,,27
3638,07-12-2017,8.416666667,,29
3639,08-12-2017,24,,32
3640,09-12-2017,31.875,,26
3641,10-12-2017,8.375,,26
3642,11-12-2017,7.333333333,,21
3643,12-12-2017,13.83333333,,16
3644,13-12-2017,32.91666667,,22
3645,14-12-2017,72.2173913,,26
3646,15-12-2017,36.70833333,,32
3647,16-12-2017,9.541666667,,30
3648,17-12-2017,27.66666667,,32
3649,18-12-2017,12.29166667,,30
3650,19-12-2017,34.41666667,,27
3651,20-12-2017,20.16666667,,33
3652,21-12-2017,51,,30
3653,22-12-2017,49.875,,24
3654,23-12-2017,35.83333333,,20
3655,24-12-2017,15.5,,15
3656,25-12-2017,31.70833333,,18
3657,26-12-2017,21.66666667,,15
3658,27-12-2017,72.625,,16
3659,28-12-2017,111.5416667,,18
3660,29-12-2017,183.2173913,,22
3661,30-12-2017,119.75,,29
3662,31-12-2017,31,,32
3664,01-01-2018,36.80952381,,31
3665,02-01-2018,28.625,,21
3666,03-01-2018,10.875,,21
3667,04-01-2018,12.58333333,,25
3668,05-01-2018,31.66666667,,20
3669,06-01-2018,11.45833333,,24
3670,07-01-2018,39.08333333,,23
3671,08-01-2018,13.75,,24
3672,09-01-2018,7.375,,27
3673,10-01-2018,6.5,,25
3674,11-01-2018,9.666666667,,26
3675,12-01-2018,54.91666667,,28
3676,13-01-2018,99.20833333,,33
3677,14-01-2018,123.9166667,,31
3678,15-01-2018,29.625,,28
3679,16-01-2018,41.5,,33
3680,17-01-2018,41.08333333,,27
3681,18-01-2018,60.5,,33
3682,19-01-2018,86.29166667,,34
3683,20-01-2018,34.5,,34
3684,21-01-2018,36.45833333,,35
3685,22-01-2018,21.91666667,,33
3686,23-01-2018,10.52173913,,39
3687,24-01-2018,14.375,,28
3688,25-01-2018,8,,31
3689,26-01-2018,26.875,,36
3690,27-01-2018,89.04166667,,37
3691,28-01-2018,10.29166667,,38
3692,29-01-2018,8.583333333,,38
3693,30-01-2018,10.16666667,,37
3694,31-01-2018,18.75,,45
3695,01-02-2018,30.91666667,,35
3696,02-02-2018,8.833333333,,34
3697,03-02-2018,7.875,,32
3698,04-02-2018,17.83333333,,30
3699,05-02-2018,7,,35
3700,06-02-2018,41.75,,36
3701,07-02-2018,38.5,,40
3702,08-02-2018,56.95833333,,40
3703,09-02-2018,44.125,,42
3704,10-02-2018,9.166666667,,52
3705,11-02-2018,10.33333333,,54
3706,12-02-2018,10.79166667,,43
3707,13-02-2018,60.5,,41
3708,14-02-2018,21,0.16,34
3709,15-02-2018,47.66666667,0.15,42
3710,16-02-2018,119,0,49
3711,17-02-2018,76.08333333,,43
3712,18-02-2018,113.8333333,,42
3713,19-02-2018,137.375,,52
3714,20-02-2018,51.5,,53
3715,21-02-2018,47,,58
3716,22-02-2018,14.91666667,,64
